elapsed_time,frame_rate
1617193857.458074,6.183550570565564e-10
1617193857.493819,27.976014674003668
1617193857.528489,28.843285172985276
1617193857.563091,28.900124714912735
1617193857.597807,28.80525242258377
1617193857.632448,28.86750404349771
1617193857.666854,29.064743016721064
1617193857.701149,29.158699702455436
1617193857.735584,29.040192202505004
1617193857.769992,29.062930472983272
1617193857.805531,28.138171621014216
1617193857.840035,28.98220011055832
1617193857.874648,28.890768573750844
1617193857.909199,28.94280174168662
1617193857.943501,29.152822280761505
1617193857.977677,29.260204401967282
1617193858.0125,28.716701584302125
1617193858.046749,29.19787540636682
1617193858.081313,28.93202088693601
1617193858.115627,29.14249187070954
1617193858.150382,28.772845451489644
1617193858.184885,28.983001188534786
1617193858.219223,29.122257401544186
1617193858.25368,29.02170588764418
1617193858.287962,29.169853048564217
1617193858.322244,29.169853048564217
1617193858.356673,29.045219727712144
1617193858.391261,28.911678947840052
1617193858.425594,29.126504308938006
1617193858.460576,28.586157778156416
1617193858.494854,29.173302172884846
1617193858.529782,28.630256861821582
1617193858.564028,29.200517968782634
1617193858.600682,27.282155355214716
1617193858.635769,28.50068970203513
1617193858.670425,28.85499250127272
1617193858.705375,28.612288612534194
1617193858.740047,28.84169847000172
1617193858.775518,28.192073990428565
1617193858.812361,27.142152707223794
1617193858.847555,28.413998672212664
1617193858.881805,29.19706240645992
1617193858.916436,28.875851101182075
1617193858.951653,28.39533954817177
1617193858.98606,29.063937413815804
1617193859.021598,28.138737940935744
1617193859.055965,29.097811231745812
1617193859.090591,28.880026440453893
1617193859.125365,28.757063618849116
1617193859.159633,29.18182703680512
1617193859.194529,28.656468417996106
1617193859.22915,28.88420298737699
1617193859.263489,29.121448607215264
1617193859.297679,29.248369978312866
1617193859.331967,29.16457949448945
1617193859.366534,28.92942669535949
1617193859.401197,28.84923686436889
1617193859.43663,28.22223567963288
1617193859.470818,29.250001743435963
1617193859.504907,29.33510515530253
1617193859.541379,27.41823173721196
1617193859.57962,26.150005611182465
1617193859.61405,29.044415206703135
1617193859.649262,28.399377073600107
1617193859.683838,28.921846340555227
1617193859.718685,28.69685753186598
1617193859.75291,29.21841866945315
1617193859.78844,28.145157826927207
1617193859.82332,28.66978817063918
1617193859.857682,29.101849089332177
1617193859.892662,28.587716488205185
1617193859.927394,28.792004173645626
1617193859.962509,28.477855556988928
1617193859.997725,28.39610851212197
1617193860.032002,29.174113850091814
1617193860.066365,29.101041428165047
1617193860.101014,28.860949025652317
1617193860.135479,29.01487994355168
1617193860.170238,28.769490362850675
1617193860.205255,28.557546707337
1617193860.239848,28.90769368611856
1617193860.274175,29.131561766380976
1617193860.308523,29.113767301098108
1617193860.342811,29.16457949448945
1617193860.377431,28.885197581367162
1617193860.411756,29.13318052372022
1617193860.446369,28.890967577508835
1617193860.481831,28.19908699130692
1617193860.517374,28.13496290532473
1617193860.551649,29.17573734001113
1617193860.58752,27.87783560314517
1617193860.622504,28.584404432510528
1617193860.657688,28.422085490472448
1617193860.692081,29.075623028664516
1617193860.727507,28.227743828572965
1617193860.762886,28.26540872026417
1617193860.797445,28.936012859518044
1617193860.831783,29.122257401544186
1617193860.866019,29.209058748154543
1617193860.900466,29.030142371661327
1617193860.93505,28.915067284359143
1617193860.969767,28.804263326328513
1617193861.004893,28.468964019303733
1617193861.039274,29.085906077501317
1617193861.074753,28.185632685975406
1617193861.109481,28.795166826857063
1617193861.143892,29.060514099632787
1617193861.178539,28.862537847508946
1617193861.213101,28.933617543787037
1617193861.247364,29.185888247164428
1617193861.281624,29.18852864012471
1617193861.315937,29.14350433229803
1617193861.35028,29.11801173244472
1617193861.385195,28.64100953265412
1617193861.420653,28.20231035085596
1617193861.455249,28.905103855112813
1617193861.489769,28.96878863433872
1617193861.524373,28.89833264434339
1617193861.559247,28.67468825202363
1617193861.593987,28.785285841740443
1617193861.62858,28.90749445187258
1617193861.662892,29.144314352221798
1617193861.698766,27.875427006765648
1617193861.733298,28.958588215799722
1617193861.76762,29.135811388122843
1617193861.802706,28.501464382547006
1617193861.837303,28.904307077389568
1617193861.872524,28.392071915953643
1617193861.906892,29.096801942421088
1617193861.941242,29.11215070033455
1617193861.975487,29.20133116114569
1617193862.009772,29.167216033156702
1617193862.044014,29.203974349155068
1617193862.07937,28.283706690762944
1617193862.114641,28.351960631890602
1617193862.148985,29.117203173919986
1617193862.183374,29.079049903631496
1617193862.217661,29.16559349141228
1617193862.252049,29.079856344551214
1617193862.286468,29.053669890000275
1617193862.32175,28.343147523702047
1617193862.356007,29.19096635000174
1617193862.390296,29.16397113017842
1617193862.426756,27.42737568988517
1617193862.461515,28.769490362850675
1617193862.495788,29.17736101062942
1617193862.530299,28.976393619299614
1617193862.564816,28.971189777240546
1617193862.59958,28.765346921700008
1617193862.634034,29.02431665628676
1617193862.668271,29.208041726728922
1617193862.703277,28.566493672782748
1617193862.73766,29.084292569273014
1617193862.772739,28.507082075959
1617193862.807317,28.92005157518048
1617193862.842541,28.3897658047922
1617193862.876844,29.152011787846565
1617193862.9112,29.106897987508674
1617193862.946481,28.343913663425216
1617193862.982638,27.657243839554774
1617193863.017001,29.101041428165047
1617193863.051718,28.804263326328513
1617193863.086201,28.99983406161845
1617193863.1219,28.011887826998723
1617193863.156374,29.00745535776035
1617193863.19123,28.68939855126986
1617193863.225888,28.85340450999546
1617193863.260453,28.931023065886766
1617193863.294816,29.101041428165047
1617193863.329716,28.653336157014913
1617193863.363996,29.17147606429222
1617193863.398319,29.135001840776322
1617193863.43298,28.85082439692115
1617193863.467294,29.142694357399442
1617193863.502275,28.586937111933533
1617193863.536644,29.095994561371867
1617193863.570912,29.18182703680512
1617193863.60545,28.95359063390928
1617193863.641854,27.46940860567162
1617193863.677676,27.91587242425856
1617193863.712378,28.816730905318412
1617193863.746504,29.30313340552625
1617193863.782805,27.547528192464057
1617193863.817123,29.139252466305404
1617193863.851317,29.24490308185748
1617193863.88583,28.974592077812627
1617193863.922023,27.629551068805377
1617193863.956744,28.801098674723615
1617193863.991083,29.121448607215264
1617193864.02563,28.945997612162788
1617193864.062199,27.345477305029274
1617193864.096503,29.15120133999625
1617193864.131157,28.856779200407296
1617193864.166276,28.47456890699253
1617193864.202663,27.482367741681845
1617193864.237096,29.04180082119884
1617193864.271467,29.094379933685715
1617193864.305818,29.111140416021765
1617193864.340447,28.8776403844565
1617193864.374737,29.162957246059392
1617193864.409085,29.113767301098108
1617193864.444193,28.483657378797037
1617193864.478681,28.995423562431732
1617193864.515845,26.907779852062845
1617193864.550159,29.142694357399442
1617193864.58532,28.44058694296021
1617193864.620021,28.81752286203082
1617193864.65468,28.852610579899565
1617193864.689223,28.949393997956985
1617193864.725596,27.492996152308287
1617193864.759983,29.08066283020176
1617193864.794899,28.640227247896863
1617193864.829685,28.747208761985704
1617193864.864106,29.0520599562242
1617193864.898842,28.788447019094814
1617193864.933665,28.716701584302125
1617193864.968219,28.94020561650452
1617193865.004616,27.47480676012053
1617193865.039304,28.828416682704205
1617193865.073693,29.079049903631496
1617193865.108602,28.645899780766158
1617193865.144814,27.615180005793896
1617193865.179059,29.20133116114569
1617193865.213977,28.638467263428858
1617193865.250995,27.01401483924155
1617193865.285579,28.915067284359143
1617193865.319856,29.174113850091814
1617193865.354268,29.0595073959885
1617193865.388585,29.14006224988884
1617193865.424785,27.62445581658796
1617193865.459318,28.957788486764887
1617193865.4941,28.750361581223824
1617193865.528694,28.906896765611968
1617193865.563105,29.060312753323956
1617193865.59772,28.889375624203602
1617193865.632077,29.10609004607783
1617193865.666251,29.26204163643467
1617193865.700914,28.84923686436889
1617193865.735263,29.11275690458177
1617193865.76968,29.055481278791866
1617193865.803964,29.168230213425872
1617193865.8383,29.123875124986114
1617193865.872858,28.93681138623083
1617193865.907369,28.976393619299614
1617193865.942541,28.43171865891189
1617193865.977291,28.776793616597942
1617193866.012146,28.690379774543068
1617193866.047438,28.335105556493836
1617193866.085361,26.36915397237538
1617193866.119703,29.118820335876592
1617193866.154469,28.763768781845986
1617193866.188974,28.981399076863546
1617193866.223502,28.961987557053188
1617193866.257952,29.027530554901933
1617193866.292312,29.103666490882343
1617193866.326848,28.95518967243105
1617193866.362511,28.04035271859394
1617193866.397096,28.914269957259066
1617193866.431577,29.001438212191616
1617193866.467259,28.025363989282447
1617193866.501567,29.14775743929728
1617193866.53709,28.15063592738011
1617193866.571626,28.95538956466511
1617193866.606049,29.050248993981203
1617193866.640596,28.946197377501726
1617193866.675948,28.286949425736964
1617193866.710657,28.81099052067592
1617193866.745495,28.704123951218843
1617193866.779925,29.044415206703135
1617193866.814779,28.691164801488494
1617193866.849493,28.806835117890675
1617193866.884308,28.723191234377676
1617193866.918679,29.094379933685715
1617193866.954154,28.188852970233814
1617193866.988755,28.900921262067016
1617193867.023365,28.893355836461957
1617193867.057569,29.23634133080537
1617193867.093456,27.86524139488842
