elapsed_time,frame_rate
1617193983.643273,6.183550088080119e-10
1617193983.677545,29.178375896540448
1617193983.71218,28.872670700562406
1617193983.746673,28.991214791774667
1617193983.781031,29.105484119439026
1617193983.815389,29.105282149498986
1617193983.849674,29.167216033156702
1617193983.884291,28.887584886427813
1617193983.921055,27.20041504539559
1617193983.955465,29.061319512769703
1617193983.990671,28.40437750568859
1617193984.025148,29.004847621484437
1617193984.06116,27.7683884379593
1617193984.095629,29.01166884549674
1617193984.12996,29.12812250425362
1617193984.164368,29.063131855567953
1617193984.198898,28.9601878063937
1617193984.233439,28.95119240724763
1617193984.268616,28.42767193292803
1617193984.304514,27.856728233942366
1617193984.338937,29.050248993981203
1617193984.373372,29.040192202505004
1617193984.40776,29.08005796177019
1617193984.44237,28.893355836461957
1617193984.477296,28.63182038487006
1617193984.511812,28.972190370933205
1617193984.546621,28.728109589041097
1617193984.581367,28.780347891721274
1617193984.616716,28.289429666001187
1617193984.651055,29.121246415652404
1617193984.686512,28.203258538028603
1617193984.721901,28.257410800905465
1617193984.756425,28.965387696472472
1617193984.791004,28.919253973178886
1617193984.825437,29.04180082119884
1617193984.862463,27.00810055506188
1617193984.897216,28.77442458752101
1617193984.93235,28.462588727080252
1617193984.966501,29.281653169505724
1617193985.001034,28.957788486764887
1617193985.036742,28.004967617012753
1617193985.07226,28.154793150436657
1617193985.108551,27.554948231460557
1617193985.14289,29.121448607215264
1617193985.177358,29.012471553375896
1617193985.211656,29.156064703142704
1617193985.246372,28.80525242258377
1617193985.281588,28.39610851212197
1617193985.316003,29.05709159178923
1617193985.350375,29.093572687041327
1617193985.384815,29.035970426162322
1617193985.41927,29.0233124589143
1617193985.453698,29.046225441652066
1617193985.488382,28.831587340867223
1617193985.522871,28.99482223466545
1617193985.557301,29.044415206703135
1617193985.593763,27.42576160802443
1617193985.628375,28.89176361995688
1617193985.663546,28.432489594490164
1617193985.697905,29.1044742977684
1617193985.733367,28.199276580295553
1617193985.768051,28.83178553015982
1617193985.804485,27.446759501622868
1617193985.838885,29.069779046879766
1617193985.87537,27.40855654810526
1617193985.910006,28.871676969037818
1617193985.946631,27.303822518487657
1617193985.98164,28.563964614305466
1617193986.016112,29.00906035162464
1617193986.052276,27.651956065980144
1617193986.086755,29.00304254024451
1617193986.121218,29.01668649860254
1617193986.155932,28.806835117890675
1617193986.190227,29.158699702455436
1617193986.225402,28.429213406988172
1617193986.262831,26.717354192677146
1617193986.297362,28.959387989008107
1617193986.33159,29.215976372577703
1617193986.365909,29.138240300114628
1617193986.400345,29.039387959981998
1617193986.435185,28.70274894100418
1617193986.469645,29.019095588642276
1617193986.504363,28.803472098229616
1617193986.538776,29.058903407280134
1617193986.573654,28.671356014464518
1617193986.6085,28.697642913345422
1617193986.642757,29.191169510871077
1617193986.677249,28.992216769198865
1617193986.711726,29.004847621484437
1617193986.746711,28.58362523681664
1617193986.781421,28.810198922958566
1617193986.815897,29.00564995193737
1617193986.850591,28.823463925177126
1617193986.884852,29.187716160639106
1617193986.919092,29.205601164240004
1617193986.953608,28.971990246665424
1617193986.988206,28.903510343591936
1617193987.02301,28.732242308825242
1617193987.057507,28.98800892937363
1617193987.091794,29.16559349141228
1617193987.126575,28.75134697906527
1617193987.161635,28.522590648206076
1617193987.196471,28.705892015084217
1617193987.23113,28.852610579899565
1617193987.265672,28.950193263390393
1617193987.300028,29.106897987508674
1617193987.335363,28.300691609594818
1617193987.370509,28.4527416170894
1617193987.405205,28.821681349037284
1617193987.439592,29.080864458604026
1617193987.473917,29.13318052372022
1617193987.508366,29.028334140770987
1617193987.542829,29.01668649860254
1617193987.577546,28.804461140145452
1617193987.612016,29.010665523108635
1617193987.646185,29.2663294142274
1617193987.680447,29.18670062488692
1617193987.714991,28.94859477665507
1617193987.749272,29.170664533852626
1617193987.784081,28.728306358262728
1617193987.818342,29.187716160639106
1617193987.852775,29.04180082119884
1617193987.887124,29.11295897827445
1617193987.924055,27.07749515816656
1617193987.958665,28.893554875864538
1617193987.992884,29.22350809963421
1617193988.027593,28.81099052067592
1617193988.06232,28.795957598725764
1617193988.096679,29.1044742977684
1617193988.130792,29.314397539837852
1617193988.166375,28.10329255055412
1617193988.202377,27.776111891075733
1617193988.238358,27.792492462644535
1617193988.272839,29.001438212191616
1617193988.307201,29.102051011628877
1617193988.341802,28.900921262067016
1617193988.378358,27.355286414004055
1617193988.412582,29.219232859153163
1617193988.446939,29.10609004607783
1617193988.481317,29.08832667554372
1617193988.516752,28.220716568544997
1617193988.551367,28.889176642375986
