elapsed_time,frame_rate
1617193920.580739,6.183550329207874e-10
1617193920.63218,19.43976381054788
1617193920.683695,19.411783218401442
1617193920.737002,18.759326430663954
1617193920.788455,19.4351698253093
1617193920.840443,19.235250145606802
1617193920.891739,19.49469907181468
1617193920.943001,19.50757410154924
1617193920.994634,19.36750337082802
1617193921.048086,18.7083686450128
1617193921.100846,18.953708222619888
1617193921.152932,19.199062545774133
1617193921.20536,19.073774778421
1617193921.257357,19.231898611130216
1617193921.308658,19.492796460506014
1617193921.360018,19.470355584439698
1617193921.411733,19.33678794696369
1617193921.46309,19.471530637351616
1617193921.515385,19.12229815675136
1617193921.568387,18.867170174578398
1617193921.620555,19.168878651603233
1617193921.671991,19.44156596628333
1617193921.723769,19.313281638516937
1617193921.775341,19.390335122440582
1617193921.826895,19.397150296208256
1617193921.878376,19.424638882585317
1617193921.930505,19.183169064007867
1617193921.982108,19.378688683647585
1617193922.033507,19.45563425687554
1617193922.085072,19.39302475043809
1617193922.136529,19.43372902245327
1617193922.190985,18.36345088767759
1617193922.242477,19.42050163677867
1617193922.293904,19.44499098288835
1617193922.345365,19.432198403469187
1617193922.396957,19.382897704166513
1617193922.448571,19.374570986442478
1617193922.500572,19.230399618537604
1617193922.552271,19.342762669421372
1617193922.604376,19.191946738657943
1617193922.656493,19.18764467460223
1617193922.708015,19.40917820073207
1617193922.759662,19.36222838756734
1617193922.81126,19.380569083902447
1617193922.862509,19.512565479125765
1617193922.914173,19.355884334591636
1617193922.965803,19.368576600539363
1617193923.017468,19.355437726985357
1617193923.068656,19.535831726425023
1617193923.120957,19.120118888068344
1617193923.172497,19.40235457384064
1617193923.224029,19.4054066558404
1617193923.276189,19.171770083419037
1617193923.327846,19.35847506519281
1617193923.382915,18.159046827376006
1617193923.434366,19.435980370804582
1617193923.486713,19.10331163832956
1617193923.53804,19.482926965222198
1617193923.589426,19.460508794640166
1617193923.640841,19.449589612798516
1617193923.692573,19.330371462807634
1617193923.744223,19.36106648941081
1617193923.796134,19.263785422312036
1617193923.848963,18.928987593701628
1617193923.902008,18.85190595405574
1617193923.953659,19.360709010339733
1617193924.008792,18.13800141841518
1617193924.06015,19.471169067503517
1617193924.113376,18.787812547593237
1617193924.164785,19.45184463768116
1617193924.216501,19.33634222015278
1617193924.267992,19.420861327320125
1617193924.319232,19.51601555956746
1617193924.373305,18.493485421011556
1617193924.424901,19.381375081443007
1617193924.476536,19.366698526593805
1617193924.528167,19.368218844086517
1617193924.580524,19.099658016129254
1617193924.633322,18.940099615716342
1617193924.684624,19.4924341004573
1617193924.735704,19.577138322948027
1617193924.790137,18.371172402314407
1617193924.842707,19.022304461799415
1617193924.894584,19.276357152048828
1617193924.945955,19.466198843437017
1617193924.997687,19.330371462807634
1617193925.049057,19.466650577134608
1617193925.100988,19.25635634073108
1617193925.154399,18.722732588763602
1617193925.206129,19.331084195195693
1617193925.258731,19.010751128596553
1617193925.310053,19.484737133061724
1617193925.361913,19.28273782158554
1617193925.413292,19.46321792676532
1617193925.464737,19.438232240842353
1617193925.516232,19.41933273452909
1617193925.56811,19.276002794220375
1617193925.620686,19.020061672410666
1617193925.672141,19.43444939717725
1617193925.723802,19.3569562769404
1617193925.775833,19.21938478598562
1617193925.828083,19.138702185231324
1617193925.879423,19.478041191631643
1617193925.930728,19.491256523335302
1617193925.981961,19.518649336628087
1617193926.033774,19.300217652391186
1617193926.087133,18.740969777126413
1617193926.138582,19.436700912448504
